,qualscore,qualperfshare,n_ab,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
1571,0.8275,0.5,5999,1088,2184,1566,1161,3652,2347,4627,356,270,438,40,268,213,842,14021,8364,4817,756,84,0,0,2,0,0,33,1,5,3,0,2017,17698,0,1,68.97,88.82,86.93,81.86,59.76,73.52,70.77,24.31,15.31,19.01,72.08,98.98,74.88,34.78,65.98,63.15,71.02,74.26,82.43,43.13,56.56,72.14,75.48,0,48.84,23.58,58.53,77.98,80.51,87.1,2.14,76
1572,0.8733,0.5,7604,834,3812,1895,1063,4478,3126,6820,524,28,25,8,199,126,802,8584,3608,3495,1470,11,0,0,0,0,0,51,55,28,3,0,2017,7925,0,1,82.92,93.61,91.61,82.37,57.7,74.15,74.67,26.56,14.42,17.29,45.56,65.67,50.59,100,47.98,68.55,82.66,22.36,87.9,47.18,69.35,73.09,83.06,3.23,51.61,14.52,58.87,69.35,93.95,55,1.76,13.37
1573,0.7929,0.5,791,290,307,151,43,427,364,619,74,19,51,2,26,147,712,7382,717,2635,727,3303,0,25,0,0,0,121,14,62,58,0,2017,8772,0,1,82.61,92.93,92.9,81.32,63.76,80.22,73.29,23.57,14.95,18.39,53.4,79.26,61.04,100,34.17,60.24,68.22,60.59,90.43,64,54.01,56.91,65.14,0,23.53,25,36.76,73.46,81.4,75,2.18,87.5
1574,0.9475,0.5,8379,1005,4492,2165,717,4689,3690,7806,43,117,83,18,312,133,791,8174,3501,3596,1073,4,0,0,0,0,0,72,113,29,52,0,2017,8866,0,1,81.29,92.47,92.27,84.16,58.34,78.6,73.69,32.66,14.66,16.77,48.73,67.6,56.66,100,77.86,75.75,80.65,78.21,96.85,47.53,72.77,66.86,81.09,0,47.11,15.43,53.99,80.82,84.29,78.26,1.68,96.68
1575,0.9159,0.5,52657,10411,25291,12453,4502,30144,22512,36718,13549,556,337,59,1438,184,807,9805,3359,4315,1769,363,0,12,1,0,8,649,1792,435,441,4,2017,10130,0,1,74.23,92.34,91.47,86.2,62.27,71.48,72.04,27.39,14.73,17.59,54.17,83.81,66.68,100,98.44,82.26,91.83,70.97,94.19,51.36,70.38,75.49,88.73,4.05,42.29,13.04,48.22,65.75,96,60.73,1.96,7.12
1576,0.9617,0.5,11062,2450,4463,2867,1282,6385,4677,8227,2574,31,35,36,159,173,781,11004,4216,5379,1362,47,0,0,0,0,0,61,162,49,21,0,2017,12580,0,1,82.9,96.05,95.55,87.98,65.5,73.32,71.8,33.2,14.92,17.7,56.52,79.5,67.69,100,77.71,76.06,71.95,80.17,96.82,65.34,63.89,72.92,82.92,11.9,57.18,10.12,64.47,71.26,94.53,56.47,2.67,82.03
1577,0.9375,0.5,13633,1893,6166,3695,1879,7885,5748,11091,1216,381,272,4,669,177,832,11371,4109,6562,697,4,0,0,0,0,1,210,243,72,41,0,2017,11251,0,1,84.89,95.64,94.15,84.03,65.36,79.78,72.09,23.26,15.04,18.52,57.37,73.09,59.32,100,75.91,74.92,80,85.31,99.3,74.82,71.76,75.29,86.9,11.11,56.48,15.61,64.29,69.16,92.72,70,1.86,89.14
1578,0.8795,0.5,5215,609,1950,1558,1098,3031,2184,3435,1601,32,4,11,143,219,840,13047,4970,4812,3260,6,0,0,0,0,0,32,5,0,0,0,2017,16633,0,1,82.98,93.89,91.89,83.55,65.93,73.59,69.92,27.05,15.42,19.29,77.38,115.73,89.2,34.15,76.82,71.55,63.76,92.89,95.56,53.85,53.86,69.98,84.58,22.22,48.56,16.64,54.16,74.2,92.03,38.46,3.49,99.62
1579,0.7309,0.6,7547,3215,2785,1159,388,4227,3320,3005,4443,33,25,1,40,190,738,9334,411,2820,1134,4969,0,199,0,0,1,134,65,301,5,0,2017,9822,0,1,77.45,93.4,90.72,86.26,58.18,68.53,70.63,29.81,15.48,18.82,62.22,104.15,77.59,93.67,62.03,53.23,48.29,90.15,90.58,77.13,44.63,55.59,76.96,7.35,27.33,22.83,33,54.27,85.58,65.67,2.7,100
1580,0.8524,0.5,3933,1808,1232,625,268,2036,1897,2561,868,126,137,12,229,165,879,12880,4535,5818,978,1550,0,9,0,0,0,68,73,40,11,0,2017,10278,0,1,81.65,91.53,88.85,80.77,59.49,74.98,71.12,26.56,15.5,18.14,57.64,83.85,69.78,40.83,57.89,75.52,60.89,67.74,94.31,37.97,74.19,85.89,79.27,50,52.02,22.98,63.31,69.76,94.35,66.67,2.12,67.77
1581,0.9289,0.5,15741,1713,6824,4714,2490,8896,6845,14275,650,118,92,3,603,151,840,11925,4406,5854,1657,8,0,0,0,0,0,91,107,44,33,0,2017,11425,0,1,85.62,94.79,93.72,84.61,65.07,78.35,73.57,22.4,15.16,19.16,52.8,75.14,56.18,100,86.4,83.55,87.6,83.7,99.09,46.96,81.05,81.03,89.08,9.68,62.1,12.5,68.95,80,92.21,54.84,1.16,91.81
1582,0.8825,0.5,10425,1281,4949,2934,1261,5938,4487,9280,666,106,36,4,333,159,837,10948,3696,5860,1389,2,0,0,0,0,3,62,149,41,46,0,2017,11713,0,1,76.57,90.39,89.56,81.97,60.94,71.79,74.46,19.77,14.79,18.41,51.49,77.06,57.23,100,95.56,75.32,81.85,79.59,99.19,72.58,70,65.32,87.45,4.41,42.74,10.89,48.79,80,95.56,66.67,1.96,72.17
1583,0.9206,0.5,14551,1178,6720,4046,2607,7831,6720,12833,907,80,199,10,522,163,816,11966,3912,7398,644,13,0,0,0,0,0,84,127,0,0,0,2017,11955,0,1,78.8,93.11,91.87,84.97,57.98,72.46,72.29,25.15,15.11,17.98,47.06,78.72,60.96,100,74.5,67.36,56.81,88.71,98.46,53.2,69.2,73.12,80.32,0,46.69,13.86,52.11,71.43,90.87,54.55,1.91,97
1584,0.9438,0.5,42937,6130,18236,12240,6331,24565,18372,40555,920,172,292,14,984,153,851,9346,4160,3672,1481,34,0,6,0,0,6,479,632,330,209,0,2017,9923,0,1,87.19,95.11,93.95,85.91,63.21,77.55,74.89,24.79,14.37,15.32,50.51,73.67,56.73,100,76.52,85.12,87.94,68.55,74.7,63.16,74.9,78.88,82.82,0,55.02,10.04,59.44,72.8,92.89,56.5,1.45,91.19
1585,0.8938,0.5,14015,1417,6548,4341,1709,7985,6030,12126,1455,46,39,51,298,157,810,11448,4445,4795,2194,15,0,0,0,0,0,32,97,33,36,0,2017,9070,0,1,80.69,94.12,94.19,81.16,60.45,77.98,75.81,26.53,14.94,20.1,55.25,76.2,61.27,100,95.29,88,92.77,76.56,86.12,75.54,85.61,83.84,80.35,20,52.42,12.9,56.85,69.07,90.73,67.74,1.89,24.21
1586,0.8512,0.5,25078,3933,10940,7036,3169,14357,10721,23109,1037,86,192,120,534,179,818,9520,3051,3902,2529,38,0,0,0,0,1,130,214,152,50,0,2017,10205,0,1,85.48,92.93,92.29,86.54,62.69,73.96,74.11,30.08,15.42,19.52,62.54,90.69,74.54,100,99.6,79.76,94.72,93.33,99.02,97.7,80.5,85.28,78.22,19.38,61.35,9.56,66.14,70.67,93.85,58.59,1.68,90.51
1587,0.9065,0.5,7160,1140,3273,1865,882,4047,3113,6495,361,27,78,40,159,163,819,9279,3094,3588,2160,437,2,0,3,0,4,80,218,89,25,0,2017,11351,0,1,75.95,91.16,89.62,87.5,62.39,73.77,71.96,25.72,14.71,18.16,53.35,79.87,65.11,100,86.51,73.48,81.47,69.18,97.58,77.81,67.31,72.33,77.66,0,35.34,15.85,41.35,70.11,95.98,60,2.01,92.35
1588,0.8955,0.5,4509,733,2050,1147,579,2701,1808,3510,773,35,51,2,138,188,806,10815,3666,6295,715,139,0,4,0,0,3,129,170,129,105,3,2017,10987,0,1,83.52,94.83,94.07,82.06,67.53,77.48,73.79,21.55,15.53,18.2,54.68,84.37,65.05,57.36,93.95,78.51,83.87,89.11,96.37,90.32,76.21,78.23,92.27,0,55.65,15.32,59.27,85.08,94.35,62.5,2.31,98.84
1589,0.9175,0.5,34935,4387,17113,9678,3757,19808,15127,28570,2839,1137,676,16,1697,165,799,9714,3216,5014,940,543,8,11,6,0,15,681,1190,543,240,4,2017,10260,0,1,78.07,91.13,90.7,83.48,58.61,74.65,73.06,20.65,14.79,17.28,55.86,86,64.53,100,73.76,68.77,78.89,73.93,94.12,52.85,59.54,63.21,84.44,2.44,30.22,17.16,34.33,67.6,89.5,63.48,1.91,95.36
1590,0.7409,0.5,11679,2154,5176,3182,1167,6744,4935,10870,579,34,63,17,116,172,776,9395,4658,3382,833,523,0,0,2,0,0,51,3,24,10,0,2017,9545,0,1,83.03,94.72,92.93,84.59,55.04,77.33,69.67,32.68,15.62,19.37,72.88,98.28,80.2,23.08,70.66,82.3,61.79,71.75,6.27,43.91,44.39,51.09,74.86,0,32.25,20.65,34.78,63.48,88.18,77.89,3.07,100
1591,0.8541,0.5,17572,1899,9161,4886,1626,10215,7357,15070,1868,149,75,11,399,148,782,10087,3494,5126,1251,216,0,0,1,0,1,116,393,99,148,0,2017,9733,0,1,80.19,93.53,92.15,81,56.71,74.86,73.88,20.95,14.7,18.38,55.26,79.8,61.73,95.33,84.21,70.23,82.53,52.54,94.7,37.02,69.13,74.38,82.72,8.33,40.92,15.54,45.95,71.03,92.96,80.49,2.35,14.76
1592,0.9206,0.5,116607,14311,58808,32170,11318,67950,48657,99912,10172,1336,2129,183,2875,159,802,9882,3895,4623,1342,22,2,0,14,0,16,1371,1555,704,604,18,2017,10059,0,1,76.92,94.39,93.32,84.25,63.43,77.52,74.29,26.85,14.57,18.78,47.6,72.35,56.12,100,89.45,75.7,88.76,73.12,99.3,80.51,74.31,77.22,83.82,5.45,48.95,11.54,53.5,75.57,93.8,62.5,1.78,46.86
1593,0.9966,0.5,15949,1189,8498,4721,1541,8897,7052,15144,77,41,116,165,406,124,771,9488,3363,4421,1686,17,2,0,0,0,2,148,371,127,130,0,2017,10104,0,1,74.04,91.06,90.18,78.71,63.51,77.87,73.96,29,14.62,17.31,40.64,55.76,43.52,100,97.61,94.05,82.02,93.31,99.76,85.32,84.13,90.87,86.93,8.62,78.1,10.78,85.62,84.5,95.27,50,1.27,98.97
1594,0.9016,0.5,57708,9202,26947,15223,6336,33896,23812,51963,3933,254,374,13,1171,169,805,9632,3388,4612,1545,88,0,6,1,0,53,511,689,371,92,6,2017,10406,0,1,73.29,92.86,91.52,80.4,60.23,69.18,74.26,33.24,14.65,18.78,55.5,82.3,62.07,100,84.79,68,83.53,75.21,98.39,55.78,69.31,78.66,90.98,4.4,50.4,12.5,54.03,74.6,95.65,59.87,2,100
1595,0.9206,0.5,6324,612,2784,2118,810,3575,2749,5624,448,46,67,3,136,174,823,13077,6519,5327,1204,27,0,0,0,0,0,48,3,23,13,0,2017,10058,0,1,81.36,88.99,89.6,83.11,59.13,75.76,75.17,27.63,15.33,18.52,51.54,65.42,49.47,73.08,83.11,85.14,70.2,90.12,97.55,81.57,76.81,81.49,73.49,3.85,66.61,9.56,71.31,80.56,82.01,58.33,1.46,99.35
1596,0.8837,0.5,20327,3180,9574,5433,2140,12343,7984,12872,6564,235,64,4,588,151,810,10293,3867,5233,1188,6,0,0,0,0,3,266,432,122,282,0,2017,12311,0,1,75.65,92.43,93.14,84.95,61.95,75.79,73.86,24.4,14.66,17.85,52.32,76.33,55.64,100,84.11,76.9,80.25,74.22,95.33,53.91,73.79,71.24,72.76,0,47.22,20.63,55.56,64.17,85.61,67.61,1.72,86.89
1597,0.9553,0.5,22230,2890,11442,6000,1898,12466,9764,18306,3091,112,105,6,610,149,834,11234,4872,5085,1217,60,0,3,0,0,0,78,4,36,15,0,2017,9596,0,1,82.28,93.78,92.57,80.15,68.04,77.15,75.8,27.01,15.01,18.43,48.46,73.85,57.72,100,86.94,85.57,90.54,85.26,98.74,85.28,83.39,81.76,86.58,25,50.99,13.58,58.28,75.42,95.59,62.96,2.15,86.65
1598,0.7691,0.5,7744,1772,3131,1977,864,4401,3343,7342,222,7,23,6,144,184,834,10231,4439,4874,859,59,0,0,0,0,1,37,48,17,11,0,2017,10820,0,1,72.42,93.11,92.03,85.47,55.65,75.38,70.4,27.21,15.44,18.56,63.44,88.86,69.11,46.08,35.14,70.83,56.86,79.12,94.51,37.5,50,57.3,68.5,10,38.28,22.09,47.77,76.38,86.05,72.46,1.97,95.53
1599,0.9148,0.5,10676,2163,4440,2725,1348,5857,4819,10233,64,24,15,36,304,172,819,10184,4034,3776,2342,33,6,2,0,0,6,179,368,157,164,0,2017,10423,0,1,81.91,94.05,93.91,82.43,60.72,78,74.26,19.91,14.78,17.2,52.94,75.24,62.26,100,83.6,72.22,72,63.6,93.67,75.92,64.92,67.47,35.48,3.33,34.86,15.49,38.03,69.63,87.5,52,1.97,94.81
1600,0.9206,0.5,5236,380,1950,2135,771,3118,2118,485,72,3544,162,3,970,152,830,12773,7240,5424,105,4,0,0,0,0,4,31,68,9,9,0,2017,11237,0,1,77.13,87.4,89.29,72.17,55.76,77.46,73.2,42.02,14.69,17.69,41.11,47.32,38.14,39.06,42.21,85.18,53.41,63.43,72.24,10.54,54.38,58.75,66.09,10,15.98,54.97,34.7,52.55,33.85,85.71,1.66,73.81
1601,0.9206,0.5,10490,2436,4499,2550,1005,5870,4620,7661,2086,296,162,9,276,162,803,11489,5998,4548,797,146,0,2,0,0,0,72,33,25,10,0,2017,9344,0,1,80.28,91.87,90.93,84.29,58.79,71.45,74.27,30.52,14.47,16.91,52.6,71.06,54.62,43.59,82.79,80.48,64.54,83.11,92.45,70.76,64.41,56.44,75.4,15,39.09,18.41,45.45,70.25,90.52,69.05,2.17,97.52
1602,0.9291,0.5,18216,3073,7984,4706,2453,10303,7913,16413,1223,93,20,11,456,170,801,8891,3850,4112,894,35,0,0,0,0,12,163,284,112,29,1,2017,9906,0,1,85.02,94.33,93.98,86.62,62.66,77.3,72.05,26.01,15.03,19.31,52.12,75.31,61.26,100,71.27,74,81.03,71.51,85.56,50.11,76.46,76.37,78.39,3.03,52.61,16.42,58.58,75.48,84.16,53.52,1.85,72.43
1603,0.8156,0.5,38033,4785,16474,11114,5660,22324,15709,29220,4227,696,1568,25,2297,190,797,10649,2827,7288,518,16,0,0,0,0,4,996,2931,502,247,0,2017,12798,0,1,79.88,93.77,93.16,81.41,59.63,76.05,71.5,17.09,15.57,18.23,62.15,83.57,66.07,100,41.98,71.21,70.66,54.06,94.9,27.22,61.31,61.13,82.17,0,40.63,15.41,44.48,67.9,90.32,65.28,1.66,90.39
1604,0.9794,0.5,58472,9281,27988,15481,5722,33316,25156,51271,5881,140,141,31,1008,146,775,9913,3877,4407,1416,213,0,0,0,0,0,772,1139,0,0,0,2017,9529,0,1,82.87,92.76,92.17,83.86,61.11,75.36,73.07,26.57,13.94,17.51,46.02,63.32,52.81,100,91.35,78.6,80.99,71.14,83.94,71.6,61.48,63.81,78.9,11.76,30.28,12.35,32.67,68.97,92.77,63.46,1.73,6.69
1605,0.9083,0.5,11826,1292,5723,3503,1308,6855,4971,11323,53,74,81,4,291,178,840,9876,3429,5072,1373,2,0,0,0,0,0,81,150,0,0,0,2017,11979,0,1,78.52,91.71,90.97,79.84,60.27,78.05,72.87,25.88,14.77,18.56,57.92,87.92,69.29,100,94.05,78.33,70.93,80.24,98.85,74.52,64.52,65.54,80.58,4.44,37.75,14.46,41.77,81.6,95.4,52.94,2.3,12.76
1606,0.8526,0.5,22966,5372,9336,5322,2936,12855,10111,20382,1358,201,221,26,778,200,777,9765,3178,5041,1376,171,0,6,0,0,6,444,476,281,310,0,2017,9915,0,1,83.22,95.12,93.95,83.19,62.84,78.64,71.63,19.43,15.49,17.56,54.66,92.07,67.55,100,80.12,77.1,75.23,62.73,71.52,71.92,60.56,60.25,84.76,2.86,55.52,14.61,61.36,71.75,90.3,67.42,1.84,28.44
1607,0.8511,0.5,5585,706,2773,1516,590,3236,2349,5340,67,29,7,4,138,130,810,9000,4013,3963,1020,4,0,0,0,0,28,47,37,22,20,0,2017,8976,0,1,82.29,91.93,91.63,83.85,53.52,77.5,73.81,27.49,14.75,17.57,46.22,65.47,51.94,100,65.59,71.91,79.03,70.85,79.44,31.17,62.9,74.6,80.62,0,33.47,14.11,38.71,74.6,90.73,55.56,2.01,76.56
1608,0.9101,0.5,9504,1369,4509,2645,981,5498,4006,8755,427,52,19,2,249,155,761,10551,4153,5304,1092,3,0,0,0,0,0,88,324,60,169,0,2017,11516,0,1,80.26,93.9,92.76,82.32,58.56,79.09,75.87,19.8,15.08,17.84,49.99,66.25,54.59,100,76.71,77.86,75.5,69.81,90.34,71.43,57.22,72.58,86.69,10.42,60.83,16.46,70.19,74.13,94.62,74.29,1.81,56.51
1609,0.9059,0.5,15206,2390,6868,4160,1788,8426,6780,14374,433,30,13,7,349,161,813,8275,2301,4084,1772,118,0,0,13,0,0,130,251,125,55,0,2017,10284,0,1,83,93.55,92.81,84.4,60.93,75.7,73.21,25.3,15.28,19.89,55.71,78.91,61.66,100,75.12,61.01,81.71,62.42,94.21,69.57,72.35,77.02,80.07,2.67,51.7,11.9,57.14,67.45,90.35,68.42,2.14,96.06
1610,0.9665,0.5,57448,9572,27218,15059,5599,33236,24212,54424,1466,131,113,144,1170,148,798,9548,3753,3386,1599,811,10,11,17,0,13,960,1716,676,577,0,2017,8596,0,1,78.35,93.11,92.05,83.06,63.75,77.77,72.57,28.05,13.87,16.87,48.33,66.82,53.96,100,82.86,78.92,81.3,80.54,95.09,79.48,76.59,71.53,79.31,7.46,46.08,11.77,50.51,70.96,92.94,59.18,1.23,77.07
1611,0.9206,0.5,46742,5083,22028,13508,6123,27421,19321,42840,1969,339,433,16,1145,170,812,11844,4413,6491,916,24,0,0,0,0,4,365,944,276,303,0,2017,11083,0,1,85.66,93.03,92.28,84.33,67.24,77,74.51,22.79,15.05,18.82,48.96,72.33,58.49,97.99,89.14,73.62,68.97,69.72,60.98,63.99,59.27,76.16,82.94,21.43,47.66,9.88,50.43,70.8,83.71,68.42,1.85,64.68
1612,0.879,0.5,14861,4873,5592,3134,1262,8514,6347,7875,6360,55,284,80,207,194,802,9086,350,3165,958,4612,0,88,0,0,2,173,22,97,79,0,2017,9819,1,1,70.48,89.89,89.39,81.23,68.05,73.53,69.95,34.27,14.99,19.22,54.15,89.15,67.25,100,37.94,67.26,81.52,85.71,97.39,75.2,65.33,77.24,83.88,11.76,41.57,20.78,50.59,70.74,89.11,57.48,1.74,100
1613,0.8545,0.5,16038,3512,7052,3969,1505,8677,7361,14141,1418,82,38,13,346,189,816,9161,4325,3969,823,45,0,0,0,0,2,147,254,70,51,0,2017,10764,0,1,81.3,91.57,91.2,84.97,61,76.84,71.18,25.72,15.45,18.77,60.63,87.36,64.63,68.92,82.33,58.2,73.91,78.36,94.27,69.28,72.58,76.89,82.75,4.55,55.34,13.83,58.89,73.36,88.55,80.52,1.73,87.77
1614,0.8215,0.5,51321,13453,21139,11337,5392,28300,23021,46634,1161,466,1255,23,1782,186,839,9438,3634,4172,1346,286,2,16,0,0,8,737,1303,507,245,20,2017,10907,0,1,82.16,93.45,94.27,83.92,66.47,75.94,74.53,16.46,15.73,19.47,54.24,84.26,64.14,100,76.77,76.4,83.08,37.05,61.99,47.13,73.6,74.6,83.37,0,43.72,11.86,48.37,75.7,93.09,68.87,2.15,7.33
1615,0.9447,0.5,11277,1557,5495,2989,1236,6178,5099,10689,344,23,4,1,216,163,827,10149,3989,4227,1909,24,2,0,0,0,3,126,104,81,4,2,2017,10073,0,1,82.7,93.74,93.29,82.8,62.77,79.34,74.75,35.22,14.86,17.56,54.4,84.17,65.84,100,95.96,72.91,80.07,83.81,80.38,68.19,74.53,72.66,80.7,8,48.97,14.14,54.14,72.47,96.18,52.63,1.99,41.87
1616,0.9405,0.5,30524,4479,14030,8217,3798,17773,12751,26711,2764,164,73,10,802,155,809,8977,3319,4356,1290,12,16,0,6,0,5,450,476,279,70,3,2017,9230,0,1,78.44,93.74,92.13,85.98,57.18,74.12,75.79,27.25,14.34,17.62,46.51,64.29,51.52,100,87.12,75.65,81.78,73.2,60.69,43.87,66.53,70.4,83.74,5.56,37.27,17.71,42.8,80.23,87.8,65.49,1.56,31.27
1617,0.9004,0.5,9159,1165,4285,2600,1109,5454,3705,8141,860,15,16,3,124,138,743,9600,3979,4879,613,130,2,0,0,0,2,119,51,11,3,0,2017,9240,0,1,81.87,92.99,94.05,86.47,63.42,77.45,72.39,30.45,15.1,19.55,48.92,81.71,56.33,100,94.05,73.02,71.76,83.72,83.39,60.41,71.54,61.85,83.28,0,38.81,15.03,41.61,74.59,91.52,75.76,1.85,43.18
1618,0.8624,0.5,7711,1795,3256,1873,787,4750,2961,4283,3014,99,58,74,183,212,792,11580,3575,4873,2461,672,2,0,8,0,2,198,238,113,258,0,2017,12706,0,1,78.65,91.73,91.46,81.77,64.03,72.97,69.53,25.45,15.11,18.79,61.74,92.04,74.02,94.51,94.84,66.67,63.53,83,96.43,92.68,57.26,63.71,78.63,52.17,24.56,15.44,26.32,64.23,91.73,72.22,2.82,96.34
1619,0.8511,0.5,13587,2943,5501,3500,1643,7436,6151,13073,114,32,29,6,333,196,847,8571,2806,3342,2403,20,4,0,1,0,6,179,365,168,144,0,2017,10989,0,1,79.37,91.69,90.61,81.12,63.95,74.7,71.63,16.16,15.43,17.64,54.81,88.02,69.66,100,94.81,81.52,85.81,63.64,96.5,92.86,76.58,78.97,67.6,0,60.23,13.13,67.57,75.91,88.85,60,2,69.86
1620,0.9098,0.5,94009,15155,43176,25472,10206,54571,39438,87280,3365,405,432,934,1593,167,777,9344,3593,4113,1323,315,24,0,25,0,27,1254,1810,981,473,18,2017,10378,0,1,84.37,92.95,93.13,83.26,61.47,75.17,72.91,26.22,14.34,19.33,47.22,70.13,55.28,100,86.38,80,87.63,69.32,99.24,69.09,74.17,78.85,78.98,5.77,50.83,16.5,57.1,73.16,89.23,55.97,1.62,47.42
1621,0.9196,0.5,28629,4474,12390,7650,4115,16439,12190,26762,718,162,257,7,723,161,824,9655,4361,3834,1455,5,0,0,0,0,2,471,999,284,261,0,2017,10710,0,1,83.52,94.38,93.38,82.47,62.61,78.6,72.86,27.95,14.54,18.26,50.59,76.11,59.1,100,87.5,84.23,85.08,61.48,72.06,62.35,71.77,72.18,80.63,2.63,48.39,16.94,57.66,68.15,95.16,77.39,1.88,55.16
1622,0.8043,0.5,18104,3131,7264,5058,2651,10158,7946,17605,191,23,27,8,250,174,792,8839,1662,2854,812,3511,44,0,63,0,13,1295,3016,720,273,28,2017,11785,1,1,79.93,92.47,91.08,87.03,56.16,75.26,73.08,24.81,15.2,18.07,59.43,94.73,74.55,100,61.94,66.75,64.83,67.88,90.4,52.27,53.35,59.63,87.69,2.44,29.86,20.14,35.42,69.26,88.96,71.88,3.06,90.05
1623,0.9399,0.5,23594,2459,11840,6306,2989,13863,9731,21933,383,265,201,9,803,163,822,10427,3914,5007,1499,6,0,0,0,0,0,200,447,0,0,0,2017,10990,0,1,83.28,94.03,94.35,82.7,65.09,78.65,74.64,30.08,14.6,19.1,51.47,81.08,62.63,100,92.39,75.74,82.65,63.86,95.42,60.4,68.63,74.22,82.96,0,55.31,12.82,60.44,68.18,90.56,60,1.55,87.5
1624,0.9018,0.5,10085,1955,4207,2775,1148,5718,4367,9638,266,13,8,1,159,142,846,9729,3170,4098,2180,282,0,0,4,0,0,49,144,77,11,2,2017,11229,1,1,77.08,90.59,90.39,84.1,62.51,73.06,72.5,29.8,14.2,17.27,43.84,67.22,52.3,100,87.1,66.95,69.96,81.45,99.62,63.07,67.07,66.27,86.19,6.09,34.54,13.65,38.55,72.02,96.85,63.79,2.04,30.01
1625,0.8262,0.5,30704,4871,13100,8425,4308,17053,13651,26974,1071,1188,241,18,1212,187,842,10222,4385,4593,1231,13,0,0,0,0,0,253,267,143,26,0,2017,12076,0,1,82.57,92.9,91.63,87.62,64.05,76.22,75.64,24.72,15.81,18.44,59.64,92.2,68.63,99.85,62.75,71.53,65.77,59.46,48.16,70,60.2,74.41,81.32,7.14,44.98,11.07,50.52,80.97,91.85,60.32,2.32,9.5
1626,0.899,0.5,9233,2594,3785,2100,754,5223,4010,8840,245,26,4,2,116,175,854,9427,3354,4083,1949,40,4,0,0,0,0,199,335,171,25,3,2017,11089,0,1,79.86,92.07,92.84,82.49,57.72,78.15,70.14,27.53,14.75,18.48,48.62,79.25,59.49,100,87.32,52.61,76.3,41.05,90.89,49.9,76.8,83.88,100,0,39.93,11.48,44.59,75.08,91.25,52.63,1.91,86.41
1627,0.8051,0.5,27265,2646,11633,8396,4590,15493,11772,24692,958,267,290,2,1056,167,863,11661,3680,6605,1369,7,0,0,0,0,3,406,768,158,309,1,2017,12151,0,1,84.34,93.42,93.91,85.83,60.74,76.69,74.93,24.92,15.42,18.9,59.57,90.64,68.87,100,77.33,80.68,80.72,64.11,92.34,58.43,67.87,67.73,84.62,0,38.25,19.52,46.22,76.59,86.03,79.07,1.86,69.94
1628,0.9247,0.5,6128,706,2448,1766,1208,3491,2637,3768,196,1368,378,18,400,192,832,15993,9311,5999,619,64,0,0,0,0,0,92,49,31,41,0,2017,16167,1,1,74.92,86.87,89.7,79.32,60.61,78.11,67.91,30.19,15.04,17.2,62.97,80.42,59.75,100,55.56,65.75,56.65,60.38,82.26,45.23,62.59,63.4,75.13,33.33,43.04,22.87,52.81,83.47,83.63,76.92,2.09,75.14
1629,0.8261,0.5,115577,18937,52309,29324,15007,64972,50605,108796,3345,574,495,127,2240,174,798,9235,3803,4023,1183,225,10,5,28,0,21,1769,3602,1008,890,16,2017,10723,0,1,77.47,93.18,92.29,85.34,57.97,76.71,71.15,19.8,15.29,18.05,57.35,85.48,66.61,99.98,49.41,58.24,69.21,65.26,87.17,52.02,59.6,59.97,78.64,14.81,40.82,18.18,47.17,71.05,88.75,64.79,2.1,92.01
1630,0.9151,0.5,8784,1275,4063,2463,983,4966,3818,8203,365,29,19,4,164,165,827,10993,5098,4313,1087,496,0,2,0,0,0,41,8,11,8,0,2017,10727,0,1,78.56,93.79,92.39,83.07,64.18,72.79,72.55,34.47,15.07,18.58,57.54,82.4,62.44,100,64.31,77.16,78.1,82.26,95.19,61.86,69.01,74.84,81.7,10,38.19,15.53,44.01,69.18,95.11,70.83,1.93,99.27
1631,0.731,0.5,4486,1790,1671,772,253,2513,1973,3526,888,10,22,7,33,172,768,9879,557,2836,783,5703,0,73,0,0,0,74,11,114,3,1,2017,9262,0,1,74.6,92.46,89.89,83.85,58.35,76.19,68.3,25.77,15.43,18.73,58.71,92.15,69.52,100,85.71,61.02,63.96,57.01,89.59,72.65,39.24,47.15,55.34,0,14.19,25.74,16.67,52.83,72.66,74.44,2.57,100
1632,0.9492,0.5,30375,3935,14532,8676,3232,17362,13013,28035,1759,106,32,13,430,140,769,9827,3980,4345,1490,11,0,0,0,0,1,175,349,224,51,0,2017,9145,0,1,83.84,94.58,92.67,84.54,60.73,75.03,69.24,30.44,14.35,17.58,47.29,67.97,53.88,100,83.43,73.8,75.63,82.96,96.58,61.41,75.77,74.14,84.93,0,48.26,14.98,55.9,75.9,91.41,65.98,1.59,88.39
