n_ben_age_0_64,n_ben_age_75_84,n_ben_male,n_ben_race_white,n_ben_race_asian,n_ben_race_hisp,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,aco1,aco2,aco7,aco36,aco37,aco38,per_capita_exp_total_py,py
1644,2409,3877,7195,252,91,223,845,12993,5421,5848,1715,0,0,0,0,0,0,15918,2015
1630,3799,5069,10843,17,6,175,793,9612,4153,3811,1623,0,0,0,0,0,0,10133,2015
2114,2630,4406,9291,34,357,185,743,9877,2815,4085,794,0,0,0,0,0,0,12073,2015
973,1774,2828,5935,87,3,182,823,10686,4413,4704,1515,0,0,0,0,0,0,12372,2015
4882,2459,6094,6078,279,847,206,751,8234,3297,3587,1217,0,0,0,0,0,0,10139,2015
1503,1502,2856,5235,98,57,150,741,9019,3675,4109,1220,0,0,0,0,0,0,9865,2015
4300,3785,5858,12114,168,313,200,783,12829,7886,2477,2428,0,0,0,0,0,0,23396,2015
1039,1520,2452,5399,11,5,150,786,8750,4243,3355,1129,0,0,0,0,0,0,7765,2015
3366,3130,5575,12414,133,396,206,794,9389,4117,4322,934,0,0,0,0,0,0,11264,2015
2988,4367,6856,15865,61,32,130,778,8190,3539,3788,828,0,0,0,0,0,0,7985,2015
1104,1778,2943,5738,70,371,175,787,12604,5965,6240,378,0,0,0,0,0,0,12517,2015
3155,4690,7358,12607,16,20,160,796,9204,3621,3931,1576,0,0,0,0,0,0,8520,2015
826,1295,2214,3954,38,427,162,739,9614,4837,3873,873,0,0,0,0,0,0,8403,2015
2211,3006,4544,10217,13,13,169,780,9014,4342,3346,1112,0,0,0,0,0,0,9654,2015
2839,7411,10451,21588,217,362,191,829,10927,3789,5566,1563,0,0,0,0,0,0,12419,2015
1712,1564,3428,6601,135,107,195,804,12711,4760,7284,664,0,0,0,0,0,0,12121,2015
1426,2978,4255,9233,38,61,167,822,9676,3790,4965,914,0,0,0,0,0,0,10241,2015
778,2016,2751,5691,32,80,155,718,8719,2941,4797,978,0,0,0,0,0,0,9455,2015
2630,1725,3642,4857,162,724,184,696,8831,3447,4569,806,0,0,0,0,0,0,11766,2015
1293,2599,4310,9389,10,4,122,821,8296,3552,3055,1648,0,0,0,0,0,0,8569,2015
1589,1418,2562,4896,6,25,185,612,10772,2416,2361,1623,0,0,0,0,0,0,12984,2015
10643,16813,28229,54603,366,267,185,777,8704,3063,4186,1423,0,0,0,0,0,0,9569,2015
2337,1813,3545,7460,14,8,170,762,9785,3193,4513,2039,0,0,0,0,0,0,10363,2015
5786,10058,15486,34327,222,565,172,799,9535,3799,4276,1460,0,0,0,0,0,0,9584,2015
1234,1842,3382,7778,39,7,171,825,10127,4859,3855,1406,0,0,0,0,0,0,11972,2015
4362,16741,21480,44999,263,1978,170,824,14765,5592,8443,714,82.63,92.47,72.16,52.36,69.19,52.93,12099,2016
874,3619,3952,497,7682,77,163,848,14777,8712,5853,179,75.9,88.18,66.28,47.91,59.25,39.35,8854,2016
2712,8738,12080,24590,682,1075,173,838,12078,4026,7411,638,81.73,94.24,70.85,52.07,73.44,60.14,12163,2016
7600,12207,20223,44932,152,134,176,810,9253,3035,4011,1985,85.08,94.2,74,56.17,85.56,67.92,10324,2016
1126,1932,3419,6422,51,374,172,809,9912,3033,4483,1204,72.22,90.02,72.55,50.78,81.03,68.75,10808,2016
7082,17833,26790,54673,1491,761,176,829,11095,4274,6208,597,80.13,92.47,74.37,56.64,80.7,63.76,11158,2016
832,1818,2535,5243,56,159,175,835,12964,5702,5696,1557,79.59,91.25,71.15,46.41,63.45,49.34,10416,2016
1591,2380,3876,5955,889,689,185,776,11534,5109,6214,204,79,92.05,70.99,61.41,73.32,60.36,14881,2016
18744,38494,58391,112135,2656,2638,179,820,9914,4556,4455,883,84.37,93.73,73.66,60.26,84.29,67.52,10995,2016
4285,5467,9465,19056,120,84,173,825,9579,3615,3938,2014,81.61,93.09,72.69,49,75.93,57.79,9599,2016
1228,3193,4085,7838,43,1542,164,813,13322,7435,4901,910,74.48,92.14,70.35,48.62,66.52,52.6,11331,2016
1597,4870,6364,13885,141,127,189,791,12174,5264,6004,870,83.62,91.8,72.23,57.2,79.93,67.98,11862,2016
1061,1762,2747,6141,17,14,174,830,9899,5587,3685,620,79.55,92.64,71,65.3,91.12,72.83,10585,2016
1251,3313,5062,9871,26,15,149,798,12376,5319,4938,2114,81.38,92.37,74.12,38.64,55.06,44.8,9362,2016
1306,2735,4231,8324,13,22,183,829,10936,5197,3875,1841,85.67,94.14,73.77,58.33,87.14,67.2,10516,2016
1814,3246,5912,11324,37,36,129,784,9711,3399,4021,2258,81.96,93.72,75.28,53.24,68.11,57.49,8033,2016
3796,7250,11015,20721,640,1369,169,830,12263,5873,5941,443,77.77,93.55,72.58,51.94,74.5,55.65,10999,2016
3772,9731,13855,28984,142,75,171,762,9688,3767,4334,1538,79.82,94.34,70.88,60.4,77.5,66.57,9553,2016
4177,4902,9167,18501,86,24,152,765,8873,4038,3847,984,77.12,89.98,70.7,51.45,71.38,58.1,8768,2016
6212,7542,12474,26365,56,41,170,803,8232,3299,2460,2003,80.31,92.64,73.13,49.72,70.13,58.19,10450,2016
2073,2139,3667,6987,96,244,213,805,13851,5647,5117,2126,78.04,92.21,69.47,63.66,89.54,74.33,16188,2016
947,1405,2348,3599,258,552,196,696,9173,3835,5105,224,80.18,93.67,73.02,50.34,82.23,56.72,10803,2016
1095,1713,2763,5541,42,90,191,823,11564,4654,6419,431,77.81,93.99,70.93,61.07,79.78,68.65,10511,2016
1700,2261,3670,7160,121,16,163,775,10672,3805,4590,1465,79.52,93.3,68.41,62.03,89.31,66.63,10621,2016
1994,2543,4400,9487,19,10,180,812,9441,4642,3324,998,74.43,93.38,74.98,55.52,83.72,63.18,9027,2016
3490,3659,5871,13227,32,22,147,804,8508,3355,3091,1273,84.88,94.23,74.52,45.99,75.8,58.88,9362,2016
3444,2481,5015,7303,508,598,219,777,10323,4715,3557,1419,84.55,94.01,70.59,66.94,90.86,74.98,14226,2016
1487,2288,4235,6504,108,34,150,771,11115,5504,4968,625,79.39,92.37,72.1,51.51,69.33,58.24,9569,2016
3221,3260,5525,11465,166,91,205,796,10422,5298,4518,600,75.09,91.89,72.24,64.18,97.23,72.03,11650,2016
945,1586,2576,4155,41,9,154,747,10417,4957,4768,656,80.63,94.41,69.34,49.31,73.74,54,9263,2016
6660,11884,18542,36398,414,283,180,766,10213,3411,5653,1141,83.17,93.43,72.06,50.82,69.82,58.69,10285,2016
2056,4288,6440,14047,109,213,152,823,12088,4218,6891,953,76.89,92.79,70.64,43.92,62.69,51.43,9942,2016
2531,7059,10187,22103,139,139,159,839,10551,3322,6290,927,76.7,94.75,74.11,49.44,80.41,61.63,9230,2016
649,1357,2046,4468,29,25,127,788,11779,5449,5389,928,80.2,93.54,71.98,41.78,53.22,44.4,9111,2016
724,1723,2166,4898,42,74,139,733,11213,5614,5358,220,79.92,93.12,70,43.28,55.03,45.76,10721,2016
4456,10155,15306,30919,677,515,191,841,13685,4927,7694,1059,78.01,92.38,71.52,58.88,80.61,65.52,13543,2016
1542,3929,5322,11996,20,27,157,835,9587,3807,3792,1878,84.41,93.84,72.22,49.83,69.54,58.14,10631,2016
6328,13352,20795,39000,2745,1545,172,733,9892,4036,5344,504,79.83,93.07,69.65,47.5,65.09,53.27,10690,2016
1911,1566,3062,6307,10,103,184,825,9222,3860,3124,2205,81.98,91.22,73.45,60.33,75.14,55.76,9249,2016
2487,5034,7629,15906,221,204,147,799,10763,3922,6009,826,80.93,91.93,74.37,45.6,66.72,51.21,10621,2016
2378,4072,7198,12527,232,351,150,712,9398,3893,4815,682,79.99,93.38,71.44,38.69,57.33,46.35,9863,2016
1687,4651,6810,14340,69,112,102,765,8485,3963,3065,1443,74.46,91.4,71.68,46.56,53.69,48.01,9460,2016
1290,3650,5112,10815,144,317,154,831,11359,3802,6762,788,81.55,94.14,73.88,45.72,65.96,49.39,9818,2016
3061,2130,4364,8880,550,448,173,801,9701,3735,4349,1063,84.19,93.99,74.76,60,89.07,68.23,10402,2016
3713,9768,12766,28526,108,36,180,770,8935,2962,4340,1101,76.63,93.27,72.05,54.57,81.56,64.34,9787,2016
727,4351,5137,9500,1117,209,165,796,13232,4955,7537,729,79.79,92.31,74.25,52.74,65.74,54.24,12816,2016
1672,1845,3288,5670,123,673,169,792,8486,4194,3799,413,80.69,94.41,70.49,58.89,73.29,62.47,9186,2016
1976,3966,7665,15615,129,157,188,812,11030,4315,5737,967,80.75,92.8,73.13,59.49,91.76,72.65,11386,2016
10212,18989,29881,60208,180,211,174,796,9232,3748,4120,1320,84.68,93.74,71.79,60.23,84.51,68.33,10350,2016
4054,5646,8848,19394,59,26,169,807,10914,4579,4184,1452,83.35,92.88,70.02,58.9,78.38,61.48,9552,2016
5251,11884,16523,32030,848,1773,174,773,11150,3752,7142,247,83.8,94.99,71.43,49.39,66.48,53.6,11761,2016
2941,9509,13911,28977,341,164,144,835,11885,3648,8090,145,78.78,95.4,72.79,41.52,57.04,44.79,9710,2016
2618,3868,6226,13824,19,13,175,811,11029,5201,3587,2207,78.26,93.48,67.81,61.79,90.94,73.14,10916,2016
11343,12111,21860,45060,286,180,164,776,8664,3357,4079,1125,86.26,93.93,73.07,51.62,68.18,54.89,10431,2016
9080,18443,27523,62044,303,257,151,813,9095,3206,3146,1451,78.14,93.33,75.02,49.88,76.07,61.76,9627,2016
2496,4622,7829,17580,52,40,133,749,7893,3368,3659,862,85.33,93.95,75.47,43.06,71.47,55.93,8799,2016
508,4187,4698,10548,34,298,158,832,14805,5341,8781,667,82.67,93.44,74.44,41.09,62.76,47.47,12574,2016
3375,3222,5989,13011,18,10,191,767,9147,3818,3341,1725,79.47,93.29,69.19,60.65,87.71,65.17,9101,2016
5466,8221,13783,26676,351,2533,180,745,10284,4507,5015,745,76.98,93.83,71.92,51.66,73.51,57,11077,2016
3897,7726,11091,21197,380,576,181,800,11501,3857,6443,1126,79.66,94.51,70.62,55.63,72.3,58.82,14018,2016
1253,2901,4340,10032,37,77,145,834,10275,4456,4979,836,87.21,95.06,74.05,49.02,67.93,50.45,8881,2016
680,2238,3798,7083,284,22,135,762,9176,3423,4751,991,87.02,93.92,72.02,43.06,63.14,49.08,8223,2016
1963,3115,5017,8704,838,421,206,834,13454,7558,4718,1161,82.58,92.08,71.09,74.05,102.51,79.91,14985,2016
9108,17932,27171,55968,301,97,187,794,9418,3927,4321,1167,77.12,94,73.37,57.37,80.61,63.02,10077,2016
1504,3029,4584,9609,125,18,160,822,10534,3813,4843,1874,80.13,93.81,72.08,68.38,105.04,76.47,14097,2016
3522,4259,7593,15801,185,311,196,820,11057,4064,4703,2264,85.44,94.57,74.51,55.24,75.66,55.5,12001,2016
2026,1326,2838,6064,10,7,175,813,8562,404,2370,688,82.92,94.04,73.49,53.4,87.69,66.61,8594,2016
2354,5348,7547,16628,74,52,164,815,10144,4085,4447,1603,83.12,93.72,74.46,51.17,72.85,58.75,8111,2016
5387,2154,6160,9140,121,2979,164,727,8627,389,3649,394,71.47,86.49,74.61,39.55,67.41,55.28,10092,2016
11191,15543,24589,55004,239,58,150,813,9067,3485,3661,1494,84.69,93.6,75.54,42.71,67.63,53.11,9715,2016
18937,27200,45082,92917,1087,222,171,791,8876,3683,4010,857,82.27,93.89,73.09,50.81,74.18,59.7,9826,2016
519,547,824,1039,26,11,186,753,14079,7376,5994,689,76.05,93.07,66.49,43.43,63.73,47.35,10832,2016
4858,8839,13601,26431,495,952,185,803,9957,4219,4841,886,78.45,93.72,71.64,62.04,86.78,70.02,11715,2016
939,3868,4428,1320,7278,139,185,849,12899,6922,5398,228,74.84,87.24,71.54,42.74,57.88,43.33,9090,2016
1370,1205,2317,3155,159,541,224,739,11462,5868,4749,830,74.71,89.75,71.24,69.89,93.77,76.76,16524,2016
2086,3456,5120,5710,3233,1319,213,791,15552,7192,6756,1582,79.02,89.59,67.42,73.82,90.24,69.91,19153,2016
2955,3251,5933,10286,106,49,162,760,9915,4717,4149,1011,84.75,93.27,71.28,59.83,78.87,60.96,10169,2016
3791,8426,12754,28644,83,30,157,815,9649,4578,3783,1274,79.6,92.62,71.27,50.53,71.61,54.85,9457,2016
1293,1615,2302,2401,130,1263,225,785,14642,7403,5127,2065,78.26,93.57,66,82.35,92.71,76.5,15837,2016
3761,2771,5474,9386,247,77,200,793,11709,6712,4268,721,81.31,91.88,68.74,70.24,89.96,68.27,12130,2016
4453,7434,14534,28438,492,823,139,788,10674,3918,5690,1023,75.51,90.77,71.68,36.87,55.61,44.89,8920,2016
3299,5851,11575,23865,143,254,120,747,8402,3613,3940,819,83.87,92.82,73.04,35.68,44.32,40.2,8207,2016
7952,13935,21836,47232,139,59,173,819,8930,4288,3519,1106,79.43,93.07,71.55,53.67,76.35,64.52,8860,2016
719,1523,2166,4669,46,134,225,860,19594,7453,6464,5652,73.45,90.45,64.42,93.64,122.9,100.23,23977,2016
3712,5746,9340,19235,111,137,170,780,8144,3510,3481,1021,81.45,94.39,71.65,56.35,81.07,67.54,9729,2016
737,3660,4502,9886,47,23,125,834,12283,4902,6495,695,70.55,90.49,75.89,43.38,56.62,44.19,9268,2016
3701,7619,11688,25748,137,300,127,767,8762,3261,3519,1939,80.82,93.17,72.2,38.95,59.7,48.7,9705,2016
4693,8866,15130,26874,1793,1047,214,804,12058,4557,7240,255,79.88,93.37,71.08,51.83,76.46,58.85,13247,2016
6506,7226,13534,28371,304,50,172,810,8459,3214,3587,1635,81.83,92.8,73.65,51.91,70.63,55.57,9398,2016
3099,3140,5156,10669,387,76,164,825,8750,4386,3038,1309,79,93.5,71.63,59.05,77.47,67.77,10968,2016
7997,17542,26656,57065,461,331,179,829,11661,4189,6296,1172,79.84,93.98,71.79,57.25,77.18,60.21,13094,2016
2519,3499,5718,8100,200,70,162,701,9136,3379,5066,683,77.43,94.33,74.56,40.61,60.54,48.93,8380,2016
1926,3059,5448,10692,36,44,148,810,9909,3978,4790,1136,80.96,92.03,71.31,51.04,68.14,53.49,9517,2016
5601,11714,18231,38511,306,177,170,815,9543,3323,4741,1475,82.2,92.21,77.3,51.17,81.1,67.8,10693,2016
6835,9008,14837,33122,117,77,145,753,8304,2798,2840,1206,79.74,93.97,72.63,49.58,66.23,54,8759,2016
1077,2234,3298,7653,17,90,134,806,8377,4405,2984,892,86.57,94.27,75.21,50,65.11,51.97,8350,2016
2699,6331,8939,16791,282,357,185,819,9981,3605,4511,1850,83.14,93.45,74.86,60.01,78.45,64.17,11256,2016
8450,11028,19018,41939,138,54,162,815,8570,3088,3183,1575,82.03,92.76,76.79,54.83,81.85,66.29,9897,2016
3681,9989,15166,33232,827,315,165,852,10599,4888,4779,929,86.65,94.65,72.79,57.9,82.16,65.48,11095,2016
1517,3364,4645,7059,901,493,162,823,11746,5481,5696,565,81.22,92.91,72.84,50.61,60.99,54.11,11500,2016
902,2406,3385,5969,799,303,177,813,11531,6119,4906,500,82.45,91.52,73.79,56.35,72.14,64.51,10901,2016
2355,5258,8738,14728,827,566,211,772,12061,2785,8738,531,84.41,93.29,70.9,59.68,80,64.38,16217,2016
2769,4436,7076,14109,199,200,157,791,10229,3750,5475,1001,75.89,93.12,71.52,50.76,73.36,59.63,9915,2016
1777,4360,7887,15856,171,183,141,815,11529,5412,4942,1143,76.91,90.44,72.64,49.16,54.07,43.93,10104,2016
3927,5050,8862,19391,72,69,205,833,10105,3407,5048,1641,84.87,93.98,72.18,63.67,92.26,69.72,11269,2016
1144,4094,4741,1617,7985,461,190,778,13677,8042,5456,167,74.75,86.4,70.71,55.31,70.75,53.26,14285,2016
2373,8844,11679,22908,1611,920,160,836,11745,4147,6952,643,81.17,94.22,74.29,53.58,72.52,59.6,11190,2016
8484,8483,16366,28118,297,301,203,724,9620,2990,5445,1169,82.4,94.31,68.83,41.18,68.46,55.23,11147,2016
1226,1494,2667,5543,50,14,212,806,9759,3581,4066,2052,79.51,92.69,70.84,55.14,85.43,66.81,9780,2016
1673,4288,6584,12874,184,177,146,789,10494,3685,5958,847,80.87,93.4,73.69,41.77,61.9,46.6,8141,2016
1651,1412,3109,5639,114,136,187,810,12097,4631,6128,1324,82.44,92.09,69.41,56.98,70.94,57.94,11657,2016
2195,5930,8651,19293,48,145,141,843,9139,4817,2937,1065,82.94,92.84,75.78,50.12,72.31,55.68,10042,2016
1093,1223,2349,3666,459,190,171,767,9822,4477,4625,711,75.93,90.64,68.29,56.91,84.28,57.9,9889,2016
12759,13591,24594,54459,214,306,175,829,9305,4070,3401,1728,75.05,93.33,73.04,49.12,72.52,58.19,10206,2016
909,2512,3310,6851,42,178,201,818,15337,6419,7628,1273,75.85,86.87,70.52,60.8,88.58,68.22,15017,2016
1340,4641,7071,15253,269,167,144,782,9285,3550,5397,197,82.7,92.86,76.14,40.24,60.97,49.48,10548,2016
5126,6239,11640,25820,274,90,164,776,7076,2724,2850,1497,87.02,93.17,73.83,44.14,68.36,56.06,8745,2016
2101,2995,4801,8283,120,67,182,783,12777,6532,5456,773,81.75,92.37,70.92,59.35,85.16,67.21,10738,2016
5899,1999,5679,8040,48,159,162,724,9130,522,3569,704,75.53,90.56,71.51,47.54,77.65,59.82,9854,2016
1797,3340,5107,11625,36,28,164,824,10233,4794,3867,1564,82.98,94.79,75.03,46.81,66.41,55.87,9757,2016
3349,1337,3112,600,48,111,189,582,6419,2511,2753,727,63.31,89.33,74.91,37.47,65.76,51.51,8409,2016
1395,3162,4683,9694,44,111,172,781,11047,3709,6160,1143,78.96,92.31,69.65,60,82.69,61.58,10434,2016
1294,2064,3374,6899,67,4,163,809,9898,5671,3316,900,82.36,94.82,73.96,59.59,79.29,59.88,10686,2016
2085,13140,17336,36537,112,257,152,824,12370,4996,6028,1317,81.12,93.39,75.38,44.4,58.85,49.39,10265,2016
2592,2836,5028,8597,759,411,218,796,15374,7469,5508,2368,80.8,91.19,71.3,68.61,88.16,72.69,17907,2016
1588,3190,5049,11120,20,35,142,798,7844,2785,3052,1968,76.82,91.89,73.25,38.92,58.29,48.07,9670,2016
1694,2956,4815,10009,105,68,166,799,9024,4645,3598,765,76.54,92.11,71.39,50.55,74.64,61.81,9404,2016
1357,2444,3764,7225,105,597,164,736,10014,4212,4270,474,78.95,92.96,68.34,59.84,74.2,61.92,10344,2016
2914,2240,4131,3097,554,1412,190,398,7750,3120,4203,257,64.76,87.51,66.31,55.24,87.71,71.26,8334,2016
12171,19494,31115,59850,526,254,166,790,10124,4192,4811,1041,79.62,93.46,73.27,47.93,72.06,56.62,9592,2016
5508,11963,18775,37602,1727,178,143,782,8671,3609,3740,1298,75.39,92.3,70.08,38.13,58.53,46.87,9221,2016
475,2151,2676,5681,38,31,143,819,13160,6617,5687,829,78.04,90.8,75.63,42.83,58.91,48.72,9284,2016
1270,2635,3951,8869,40,5,138,783,9137,3085,4324,1493,75.51,91.82,72.06,42.2,59.55,50.04,10293,2016
4280,5949,9973,23230,60,14,175,831,10127,4852,3269,1992,84.61,92.85,72.21,54.58,72.91,59.84,7852,2016
2843,3993,6445,14718,38,9,175,812,9878,3012,4927,1236,83.87,94.59,71.48,54.28,76.76,62.31,10607,2016
1227,2375,3891,7875,69,197,199,806,13118,6196,5874,1042,80.67,92.79,69.77,56.51,76.91,59,11263,2016
1782,5344,7195,16350,100,268,117,719,10993,3943,5995,1018,75.9,92.93,72.75,41.64,56.04,43.96,8388,2016
1961,1953,3456,3693,136,74,207,687,9688,4328,4723,629,77.7,92.06,70.66,54.1,73.16,57.02,10453,2016
911,2263,3130,5922,570,405,202,779,10499,4897,5449,130,82.01,93.81,72.61,67.03,77.75,64.04,12697,2016
3192,6529,9136,20730,212,291,201,834,11780,3639,4959,3168,78.68,92.71,72.67,61.67,92.08,68.83,13557,2016
683,2617,3803,7945,40,15,146,825,12732,5442,6092,1109,71.49,89.36,72.65,44.03,53.26,43.38,9024,2016
869,1669,2206,3821,10,1217,185,808,13092,7330,4323,1363,77.99,91.97,67.04,44.35,63.71,51.67,12419,2016
1782,3363,4827,4574,345,141,178,809,11342,5709,5282,347,83.66,92.58,70.63,48.85,73.91,56.56,11795,2016
5236,6638,11126,23649,136,31,155,748,9087,3501,4139,1374,77.85,94.37,71.04,51.29,68.39,55.9,8473,2016
1548,4406,6745,13652,70,30,129,789,10014,3717,5155,1138,82.2,93.58,75.09,48.72,72.21,56.91,9565,2016
1587,2039,3239,6377,97,17,169,804,12267,5639,4801,1806,82.69,91.31,71.16,51.62,66.87,58.81,13111,2016
3273,9044,13546,28098,304,192,151,851,10257,4044,4626,1582,86.99,94.21,74.85,44.19,65.88,51.97,9827,2016
934,1498,1981,3540,16,1363,158,789,14541,8940,4609,939,76.19,90.15,67.62,48.1,66.37,50.79,11565,2016
816,1293,2026,4201,44,315,146,760,10189,4395,4608,1167,73.24,92.97,68.58,48.98,67.48,53.68,9694,2016
3491,1014,3748,5939,327,1339,132,835,8801,304,2810,257,75.81,93.68,67.62,52.54,83.29,62.46,10494,2016
1068,1148,2011,3472,89,346,180,778,10043,5478,3592,947,83.52,92.47,72.23,45.41,62.68,54.42,8604,2016
2075,4750,5745,13927,317,226,203,863,14809,6726,6954,1121,80.77,92.38,69.67,65.95,86.07,69.97,17821,2016
2959,6088,8775,19991,143,183,149,847,9208,4061,3895,1247,84.29,94.89,74.51,39.26,54.4,43.62,9187,2016
1655,4039,5395,11435,71,428,160,765,10893,3789,5069,1976,80.69,94.03,71.09,50.29,66.86,52.52,12024,2016
17029,31126,51059,104439,1572,621,167,809,10629,4187,5549,859,81.47,93.14,73.03,57.18,78.96,60.61,11433,2016
1576,4947,8072,18103,113,97,153,775,10194,3539,6002,641,83.75,92.16,74.21,57.8,78.77,59.15,9764,2016
1028,2167,3114,6381,85,163,212,820,13674,6640,5687,1329,77.06,89.89,68.51,65.26,99.45,72.87,13738,2016
1085,3310,4761,10375,34,24,161,798,9626,4950,3860,798,81.76,92.82,75.75,49.13,68.91,57.75,7675,2016
2681,2704,4318,8987,128,34,182,825,8658,4136,2886,1623,81.4,93.14,72.01,53.92,70.98,59.18,10003,2016
2179,2336,3845,4111,48,1569,204,751,11355,5217,5191,591,76.91,94.22,68.61,49.7,78.32,60.61,12449,2016
2266,4449,7389,16104,97,180,149,794,8459,4193,3294,952,86.81,93.51,73.48,52.47,73.68,58.84,9171,2016
978,1405,1992,3989,40,11,216,823,10807,6230,3952,615,84.93,91.48,72.1,64.29,101.47,75.76,11185,2016
5292,14210,22462,42374,1622,758,155,787,9675,4090,5073,506,79.9,93.43,74.22,46.8,66.21,50.44,8449,2016
2554,5495,8270,18038,15,14,134,797,8330,4071,3004,798,78.88,93.69,74.19,46.73,60.17,51.85,8587,2016
888,1854,2579,5269,156,197,178,826,12052,5310,6427,311,81.08,93.55,70.75,59.05,84.72,66.5,12085,2016
2720,5685,9221,18982,385,252,159,779,10388,4831,4697,842,80.45,93.28,74.12,56.3,81.33,61.71,10742,2016
2510,4372,7361,14871,322,279,177,764,9708,3093,4515,2015,75.9,91.24,71.84,54.62,71.78,59.1,10548,2016
2087,4924,6745,13490,110,2260,208,776,12251,4243,7516,478,80.08,94.01,73.5,58.88,79.18,64.39,12989,2016
1003,3174,4859,10007,45,41,173,830,12816,4767,6073,1659,78.67,92.72,72.88,61.28,88.54,67.06,12151,2016
914,1388,2229,3487,100,571,213,752,12161,4873,6668,596,77.58,91.98,71.56,53.55,69.81,59.97,13763,2016
1714,1894,3221,6550,53,42,176,779,9396,4284,4752,348,79.19,93.34,72.15,53.9,77.18,60.88,9710,2016
1508,1775,2834,6499,17,8,188,764,8914,4522,3993,372,81.22,94.15,65.98,64.17,91.19,73.85,10343,2016
2539,2634,4729,10640,58,147,153,788,8630,3828,3973,824,83.41,92.1,75.31,49.63,72.06,59.49,9543,2016
4402,7461,11721,21881,309,46,185,823,11240,4826,5358,1030,81.93,93.13,72.71,63.35,83.12,64.15,11867,2016
3621,1215,3454,5193,93,683,200,775,10898,597,4914,534,75.94,92.53,70.43,56.46,105.12,77.12,11404,2016
640,1173,1628,2824,101,117,181,811,12789,6000,6291,494,86.28,93.42,72.67,52.65,82.76,56,12157,2016
2655,5251,8045,15927,389,285,170,846,12959,6228,6422,304,80.72,92.62,70.93,51.7,73.57,60.79,12280,2016
1024,2727,3729,7302,236,380,141,758,10548,4346,5616,575,72.46,90.86,73.88,44.79,55.72,46.68,10324,2016
1050,1865,2728,4374,389,183,248,858,16129,8151,6773,1194,0,0,0,86.57,111.62,93.34,22978,2016
739,2816,3975,7608,417,374,165,780,11340,4554,6582,197,84.88,93.24,74.23,51.17,67.37,57.19,11558,2016
3226,4764,7325,13891,68,44,159,753,11507,5532,5162,783,79.01,91.5,69.85,49.27,68.6,54.33,10048,2016
2571,3421,5597,12404,60,37,177,830,10808,3659,5185,1698,77.06,91.4,74.28,60.8,75.29,62.28,12153,2016
5013,5408,10174,21144,105,111,195,784,10902,3583,3707,1217,79.21,91.79,70.35,73.37,98.09,76.94,11894,2016
1380,4050,6018,12264,100,15,143,745,9072,3834,4653,582,80.95,93.6,73.3,42.91,60.75,49.35,7590,2016
1070,1342,2172,3855,16,932,172,772,12547,7823,4308,378,78.08,90.47,69.54,52.03,66.45,49.89,11354,2016
2074,5490,8934,18408,53,49,129,774,10178,3396,5604,1133,79.03,93.54,77.36,38.47,50.09,40.85,8830,2016
5691,1257,4759,5332,217,2081,217,709,9153,611,3943,507,74.86,90.94,72.4,55.78,96.89,71.2,9903,2016
9097,12245,20055,37369,211,100,161,760,10952,4725,5124,1084,83.56,93.68,71.94,49.56,74.1,56.29,9796,2016
4336,1893,4845,7194,147,207,175,796,8748,3322,3450,1960,72.01,93.41,70.07,47.73,69.7,53.95,9386,2016
962,1350,2357,4338,78,46,181,802,9830,4371,4876,578,82.66,91.23,69.92,55.08,73.35,62.6,9943,2016
1931,3346,5492,11494,28,62,154,784,8228,4007,3385,827,81.54,93.34,73.55,53.68,69.53,56.22,9348,2016
1664,2076,3767,7143,386,270,132,781,9259,4413,3951,860,68.34,89.91,73.73,56.13,65.01,54.41,9680,2016
3296,6476,9319,19352,82,65,159,739,9211,3617,4072,1477,77.89,92.83,70.99,52.02,80.52,62.56,9268,2016
1267,4412,6010,13489,25,13,138,896,14499,7928,4827,1735,79.81,92.52,76.92,50.41,65.04,52.28,11143,2016
1870,6705,9200,17888,204,46,135,799,10762,4898,5121,740,83.79,95.15,73.13,41.51,65.14,49.1,8455,2016
1867,2285,3815,8134,79,53,154,800,9235,3586,4176,1438,78.73,93.14,69.85,51.86,78.36,64.88,8456,2016
893,3042,4580,8718,439,168,147,826,9926,4535,4832,556,86.1,93.43,76.34,56.03,82.63,70.35,8454,2016
6354,6974,12426,26247,55,38,181,819,9322,2681,3457,1386,81.8,94.04,74.19,52.23,73.96,59.34,9870,2016
6097,7833,13041,24871,336,81,188,817,10886,5168,4998,711,79.51,94.07,72.83,58.4,84.52,65.14,11270,2016
2211,3472,5425,11293,51,65,164,752,8543,4074,3397,1054,78.92,93.25,67.41,52.23,82.44,60.68,9690,2016
1772,3136,4875,9301,167,60,175,779,10690,3996,5663,1025,81.67,94.23,71.12,60.29,77.82,60.56,10398,2016
2358,3422,5854,12691,65,82,127,747,7819,3415,3490,903,78.4,92.27,73.06,43.62,58.92,47.8,8253,2016
906,1195,1936,3477,96,182,167,771,12761,4419,7772,526,75.28,89.34,67.18,57.24,78.34,63.18,13199,2016
1302,2652,4195,8946,22,40,138,784,8510,3446,2850,2166,85.01,93.91,72.46,54.27,76.92,67.82,10129,2016
1527,2132,3567,6746,183,806,166,796,10978,4745,5255,576,78.8,93.2,72.45,46.56,74.76,55.58,11165,2016
